mes,data_referencia,ano,mes_num,capital,sigla_uf,capital_bruto,valor,var_mensal,pct_sal,tempo,tempo_em_horas,var_ano,var_12,flag_capital_variante,flag_conflito_capital_mes,flag_diverge_var_mensal,n_capitais_no_mes,periodo_cobertura,tipo_cesta,ipca_grupo,ipca_variavel,ipca_var_mensal_pct,ipca_tabela_sidra,ano_eleitoral_referencia,ano_eleitoral_presidente_referencia,ano_eleitoral_governador_referencia,tse_presidente_nm_candidato,tse_presidente_sg_partido,tse_presidente_nm_partido,tse_presidente_nm_coligacao,tse_governador_nm_candidato,tse_governador_sg_partido,tse_governador_nm_partido,tse_governador_nm_coligacao
200806,2008-06-01,2008,6,Aracaju,SE,Aracaju,191.75,4.55,50.22,101h39m,101.65,12.03,36.53,False,False,False,15,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,2.11,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200807,2008-07-01,2008,7,Aracaju,SE,Aracaju,196.61,2.53,51.5,104h14m,104.23333333333333,14.87,37.51,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.05,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200808,2008-08-01,2008,8,Aracaju,SE,Aracaju,185.86,-5.47,48.68,98h32m,98.53333333333333,8.59,23.23,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.18,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200809,2008-09-01,2008,9,Aracaju,SE,Aracaju,176.05,-5.28,46.11,93h20m,93.33333333333333,2.86,12.03,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.27,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200810,2008-10-01,2008,10,Aracaju,SE,Aracaju,180.07,2.28,47.16,95h28m,95.46666666666667,5.21,18.92,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.69,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200811,2008-11-01,2008,11,Aracaju,SE,Aracaju,179.39,-0.38,46.99,95h06m,95.1,4.81,12.05,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.61,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200812,2008-12-01,2008,12,Aracaju,SE,Aracaju,193.28,7.74,50.62,102h28m,102.46666666666667,12.92,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.36,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200901,2009-01-01,2009,1,Aracaju,SE,Aracaju,184.48,-4.55,48.32,97h48m,97.8,-4.55,9.37,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.75,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200902,2009-02-01,2009,2,Aracaju,SE,Aracaju,180.32,-2.25,42.15,85h19m,85.31666666666666,-6.71,9.05,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.27,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200903,2009-03-01,2009,3,Aracaju,SE,Aracaju,167.37,-7.18,39.12,79h11m,79.18333333333334,-13.41,-0.51,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.3,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200904,2009-04-01,2009,4,Aracaju,SE,Aracaju,163.76,-2.16,38.28,77h29m,77.48333333333333,-15.27,-5.5,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.15,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200905,2009-05-01,2009,5,Aracaju,SE,Aracaju,168.8,3.08,39.46,79h52m,79.86666666666666,-12.67,-7.96,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.44,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200906,2009-06-01,2009,6,Aracaju,SE,Aracaju,176.35,4.47,41.22,83h26m,83.43333333333334,-8.76,-8.03,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.7,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200907,2009-07-01,2009,7,Aracaju,SE,Aracaju,173.47,-1.63,40.55,82h04m,82.06666666666666,-10.25,-11.77,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.06,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200908,2009-08-01,2009,8,Aracaju,SE,Aracaju,168.06,-3.12,39.28,79h31m,79.51666666666667,-13.05,-9.58,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.01,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200909,2009-09-01,2009,9,Aracaju,SE,Aracaju,164.5,-2.12,38.45,77h50m,77.83333333333333,-14.89,-6.56,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.14,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200910,2009-10-01,2009,10,Aracaju,SE,Aracaju,168.15,2.22,39.31,79h33m,79.55,-13.0,-6.62,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.09,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200911,2009-11-01,2009,11,Aracaju,SE,Aracaju,167.87,-0.17,39.24,79h25m,79.41666666666667,-13.15,-6.42,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.58,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
200912,2009-12-01,2009,12,Aracaju,SE,Aracaju,169.18,0.78,39.55,80h03m,80.05,-12.47,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.24,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,MARCELO DÉDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,SERGIPE VAI MUDAR
201001,2010-01-01,2010,1,Aracaju,SE,Aracaju,169.13,-0.03,36.05,72h57m,72.95,,-8.32,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.13,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201002,2010-02-01,2010,2,Aracaju,SE,Aracaju,169.57,0.26,36.14,73h09m,73.15,0.23,-5.96,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.96,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201003,2010-03-01,2010,3,Aracaju,SE,Aracaju,181.7,7.15,38.73,78h23m,78.38333333333334,7.4,8.56,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.55,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201004,2010-04-01,2010,4,Aracaju,SE,Aracaju,184.97,1.8,39.42,79h47m,79.78333333333333,9.33,12.95,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.45,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201005,2010-05-01,2010,5,Aracaju,SE,Aracaju,187.1,1.15,39.88,80h43m,80.71666666666667,10.59,10.84,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.28,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201006,2010-06-01,2010,6,Aracaju,SE,Aracaju,184.17,-1.57,39.25,79h27m,79.45,8.86,4.43,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.9,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201007,2010-07-01,2010,7,Aracaju,SE,Aracaju,181.04,-1.7,38.58,78h06m,78.1,7.01,4.36,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.76,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201008,2010-08-01,2010,8,Aracaju,SE,Aracaju,174.96,-3.36,37.29,75h28m,75.46666666666667,3.42,4.11,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.24,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201009,2010-09-01,2010,9,Aracaju,SE,Aracaju,173.56,-0.8,36.99,74h52m,74.86666666666666,2.59,5.51,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.08,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201010,2010-10-01,2010,10,Aracaju,SE,Aracaju,172.4,-0.67,36.74,74h22m,74.36666666666666,1.9,2.53,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.89,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201011,2010-11-01,2010,11,Aracaju,SE,Aracaju,179.78,4.28,38.32,77h33m,77.55,6.27,7.09,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,2.22,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201012,2010-12-01,2010,12,Aracaju,SE,Aracaju,175.88,-2.17,37.48,75h52m,75.86666666666666,3.96,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.32,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201101,2011-01-01,2011,1,Aracaju,SE,Aracaju,182.76,3.91,36.79,74h27m,74.45,3.91,8.06,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.16,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201102,2011-02-01,2011,2,Aracaju,SE,Aracaju,190.66,4.32,38.38,77h41m,77.68333333333334,8.4,12.44,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.23,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201103,2011-03-01,2011,3,Aracaju,SE,Aracaju,192.35,0.89,38.36,77h39m,77.65,9.36,5.86,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.75,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201104,2011-04-01,2011,4,Aracaju,SE,Aracaju,185.88,-3.36,37.07,75h02m,75.03333333333333,5.69,0.49,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.58,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201105,2011-05-01,2011,5,Aracaju,SE,Aracaju,186.67,0.42,37.23,75h21m,75.35,6.13,-0.23,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.63,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201106,2011-06-01,2011,6,Aracaju,SE,Aracaju,183.24,-1.84,36.55,73h58m,73.96666666666667,4.18,-0.5,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.26,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201107,2011-07-01,2011,7,Aracaju,SE,Aracaju,184.01,0.42,36.7,74h17m,74.28333333333333,4.62,1.64,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.34,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201108,2011-08-01,2011,8,Aracaju,SE,Aracaju,187.73,2.02,37.44,75h47m,75.78333333333333,6.74,7.3,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.72,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201109,2011-09-01,2011,9,Aracaju,SE,Aracaju,183.61,-2.19,36.62,74h07m,74.11666666666666,4.4,5.79,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.64,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201110,2011-10-01,2011,10,Aracaju,SE,Aracaju,182.68,-0.51,36.43,73h45m,73.75,3.87,5.96,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.56,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201111,2011-11-01,2011,11,Aracaju,SE,Aracaju,181.79,-0.49,36.26,73h23m,73.38333333333334,3.36,1.12,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.08,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201112,2011-12-01,2011,12,Aracaju,SE,Aracaju,182.22,0.24,36.34,73h33m,73.55,3.6,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.23,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201201,2012-01-01,2012,1,Aracaju,SE,Aracaju,187.88,3.11,32.83,66h27m,66.45,,2.8,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.86,1419,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201202,2012-02-01,2012,2,Aracaju,SE,Aracaju,188.59,0.38,32.96,66h42m,66.7,3.5,-1.09,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.19,1419,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201203,2012-03-01,2012,3,Aracaju,SE,Aracaju,192.41,2.03,33.62,68h03m,68.05,5.59,0.03,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.25,1419,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
201204,2012-04-01,2012,4,Aracaju,SE,Aracaju,192.52,0.06,33.64,68h06m,68.1,5.65,3.57,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.51,1419,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,MARCELO DEDA CHAGAS,PT,PARTIDO DOS TRABALHADORES,PARA SERGIPE CONTINUAR SEGUINDO EM FRENTE
